wallet,total_fee,token_diversity,defi_activity_count,mint_count,tokens_minted,spl_tokens_sent,avg_tx_value,max_tx_value,median_tx_value,avg_tx_interval,std_tx_interval,unique_destinations,dest_entropy,unique_tokens,spl_transfer_count,nft_transfer_count,mint_event_count,defi_program_count,fee_per_tx,activity_score,tx_count,avg_fee,total_sent_sol,avg_tx_size,fee_ratio,defi_ratio,mint_ratio,inv_avg_interval,cluster,behavior_label,pca1,pca2
4EALejX7pu8U2zdYFZPQrDPfR7YoZfxTKRfie6pGnXTQ,74971,1,1,0,0,DKu9ky...:3116400000,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,0,0,74971.0,1.0,1,74971.0,0.0,0.0,74971.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.33285263150596744,-0.5540059519824304
4EE2mo1pNAwUMBkuhoWr3F4wYrXTyJc4L3Gqr7xhFmoU,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4ENRc8jo5iM2u7RkLJVr9w5Qjb5PLDzuFP8eWG5MJTco,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4Ef91pfL1xsu1TSzRB1N5G6sxHShQ92tiqobh9WaNwXR,5000,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,1000.0,1000.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3235840548260573,-0.44616898350927725
4EvxVcLiNjnW9T6vPnuSTb2BjGdRm562yMGvCr7cE4Bo,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4EwJo6v72fSNk9iaMHS2nvJ46RvsgNQHWZV3NP5PmKxb,10000,0,1,0,0,0,0.000979968,0.000979968,0.000979968,0.0,0.0,1,0.0,0,0,0,0,0,10000.0,1.0,1,10000.0,979968.0,979968.0,10000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3234992844074265,-0.44414559302260603
4EzsL34EA3xJQRPayv5L7AAxbNEWzcVpvVZWtkkXibKr,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4Fg8HkGTZeidCRHKcCPuo7jS2DckSjR9y47ZWf2B11do,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4FgiANyfrnKDRSuduCrHh1zCzg2pzv12AdiHnrt1eG2e,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4Fsn1e2ML6sazJs8dZZGBEVEiPx5fKyPTeVFhraG5Mjk,3010000,0,1,0,0,0,0.004205657,0.004911314,0.004205657,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,1505000.0,2.0,2,1505000.0,8411314.0,4205657.0,1505000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5482172039977313,0.999555680034126
4Ft1KpM4EYp4YQGKW9MdZYX54Z1dFFQNyWYidThyCTvq,15000,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,15000.0,1.0,1,15000.0,1000.0,1000.0,15000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3234148611026399,-0.44213833739627617
4Ft1iLTqaGmL1i4bBrwhbtoJNsNbEyDzaES1HUFmFMzd,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4FvGdcb8RB9oaV3uQ1To8os1v3RzgUMFdVPcpSgBGwt2,10000,0,1,0,0,0,1.7006e-05,1.7006e-05,1.7006e-05,0.0,0.0,1,0.0,0,0,0,0,0,10000.0,1.0,1,10000.0,17006.0,17006.0,10000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3234994551267154,-0.44415352855133833
4G9huLCC9XbtZccCrt658CE7T9ws9WpeFxPoF92HHuV9,10000,0,1,0,0,0,0.01092,0.01092,0.01092,0.0,0.0,1,0.0,0,0,0,0,0,10000.0,1.0,1,10000.0,10920000.0,10920000.0,10000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3234975221829617,-0.4440636797077134
4GPYWP6sU5eZDzKEsxGWxWWVqFqCX3tXjdtKC6jr7dmi,60000,0,1,0,0,0,0.057421353,0.057421353,0.057421353,0.0,0.0,1,0.0,0,0,0,0,0,60000.0,1.0,1,60000.0,57421353.0,57421353.0,60000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3226433095459461,-0.4235272431358031
4GeU81ohYqWffJ4h8k6srpWkKwP9oRp2kbhWEF3o8GAY,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4GyJViZ1Dfdp3BHXKuTGVB36xfiw2fQgJnE19xZPJr8h,120000,0,1,0,0,0,0.0685617535,0.091707612,0.0685617535,28.0,0.0,2,0.6931471805599453,0,0,0,0,0,60000.0,0.0689655172413793,2,60000.0,137123507.0,68561753.5,60000.0,0.5,0.0,0.03571428571428571,0,🟢 DeFi User,0.5205661009705325,0.4195936031423027
4HTXCsdRRfBnjC4kvbwmpp1JRmvg1iPhaBBnkbLxrXSa,60000,0,2,0,0,0,0.016500464,0.02,0.016500464,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,30000.0,2.0,2,30000.0,33000928.0,16500464.0,30000.0,1.0,0.0,0.0,0,🟢 DeFi User,0.34270308847687936,0.944139305047756
4HZuN5ydzEdFDC2LjoDBYj7iWeFYcU264xVuXuKPWAch,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4Hg4RKF9kPj5aswkMxTDTTmVhMhBTakWdGLoGAD732u1,64000,0,1,0,0,0,1.475678629,1.475678629,1.475678629,0.0,0.0,1,0.0,0,0,0,0,0,64000.0,1.0,1,64000.0,1475678629.0,1475678629.0,64000.0,1.0,0.0,0.0,2,🐋 Whale,-0.3223241954747761,-0.4102274815872084
4HquzEv5EVY5AQFxHeBX6TpDrhAT4zLW4cNXLB6H5mXt,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4HrRv1hB83xa8nQEf5Ykehi4tgWZBQ5hmimRDLsujM9s,10000,0,1,0,0,0,0.0005975,0.001194,0.0005975,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,5000.0,2.0,2,5000.0,1195000.0,597500.0,5000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5228363596831537,0.39491283995560345
4Hrf1pEaWsetx984NAr8TdhcKa8FC9wVnYe7siKQQuEq,10000,1,1,0,0,EPjFWd...:100,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,0,0,10000.0,1.0,1,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.33395190004638237,-0.5801934628432099
4HvKXDvxvdm1HTobKCaax4qRoxwsWLHH9Hrnd9yUCE5D,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4JCyJfXVZ2WRbYm7Lwws4D9egZS8k5rLfBcH1LqLz681,110002,0,1,0,0,0,0.011280132,0.014560264,0.011280132,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,55001.0,2.0,2,55001.0,22560264.0,11280132.0,55001.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5236876324244979,0.41520243770222304
4JKiWuZo1uiRnkUtXtfDPQLPda19HggQGVVZKpXB8st7,6010000,0,1,0,0,0,0.0025,0.003,0.0025,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,3005000.0,2.0,2,3005000.0,5000000.0,2500000.0,3005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5735954183215595,1.604130888088216
4JMf3mpJHjfvxsKnuyvewK3QQvhNdqcFsrsRqkwZakZN,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4JRPoL72yns3gJzm8npb8UoMuFiAUycX1UXDmwzbSawH,10000,0,1,0,0,0,0.015736683,0.031383366,0.015736683,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,5000.0,2.0,2,5000.0,31473366.0,15736683.0,5000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5228438525896129,0.3951055252085203
4JfUR44hkA7JizJBdHS4aHbkDGYSCKji7RHpVvkbSFph,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4JoXST2BKT2TuzUBrc76xpi4GGZVzKVYNaDxkb6P9hMW,210000,0,1,0,0,0,1.619957729,1.619957729,1.619957729,0.0,0.0,1,0.0,0,0,0,0,0,210000.0,1.0,1,210000.0,1619957729.0,1619957729.0,210000.0,1.0,0.0,0.0,2,🐋 Whale,-0.31982838850712225,-0.3501910803993881
4JoXUSc1ectXmYQGwW9BVDnsqW9v4ZDJ9g44BjzWgP5W,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4JovduGP9R4jEVX1a9btH5fiJBzSzuiysubUgfrkYC9j,100000,0,1,0,0,0,0.014,0.014,0.014,0.0,0.0,1,0.0,0,0,0,0,0,100000.0,1.0,1,100000.0,14000000.0,14000000.0,100000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32197423263257996,-0.40776248318188435
4JuXPL5FBdHMwZnT3bJPRqG1zjWU9zw53eCw1VH678zA,18012914,0,1,0,0,0,0.0060009595,0.009001919,0.0060009595,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,9006457.0,2.0,2,9006457.0,12001919.0,6000959.5,9006457.0,0.5,0.0,0.0,0,🟢 DeFi User,0.6751380366436902,4.023150379790508
4K8zXYyPYVqTtnXe7bU3fThEUpwzgzP9ZB19MS4cWPvN,5000,0,1,0,0,0,0.0005,0.0005,0.0005,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,500000.0,500000.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32358396636054654,-0.4461648713752186
4LDtqnEGKChf9WsmFNeLbUJEBUDrnkaRAjmRfaQwQom7,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4LT9HRSh8Wh4JwLj1kEbmPe5Hy4SxKbXQf1WLU8Nhebz,5000,0,1,0,0,0,1e-05,1e-05,1e-05,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,10000.0,10000.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32358405323048695,-0.4461689093425307
4Mf6MMvanjzhVNX4p7DrRuDj1oLpYcZfeGJyuX3qVzpB,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4Mkueg6iXCayBidCF9APg9fL8EDGe2FKyEJATuWT3dW7,24040000,0,1,0,0,0,0.0215,0.05,0.0065,8.571428571428571,10.74186925548998,2,0.6931471805599453,0,0,0,0,0,3005000.0,0.835820895522388,8,3005000.0,172000000.0,21500000.0,3005000.0,0.125,0.0,0.11666666666666667,0,🟢 DeFi User,0.9097695678664439,2.0153754873575216
4MmtkqxQDMDayZ6GLWWA5gBXnWAhzgsfr1QDEedhihUF,15000,1,1,0,0,CNvitv...:2025078527,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,0,0,15000.0,1.0,1,15000.0,0.0,0.0,15000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.33386730318467367,-0.5781781397867094
4MrMrnJVgsVMWqiUKMXPK6o7A5wXXbetmMpV6GrtmRzz,60000,0,2,0,0,0,0.0124419545,0.014883909,0.0124419545,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,30000.0,2.0,2,30000.0,24883909.0,12441954.5,30000.0,1.0,0.0,0.0,0,🟢 DeFi User,0.34270107977984154,0.9440876500192467
4MtPNgDCwdhJH4fwXkjo2TZwtr97i36Ag8pK1jhm535v,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4NyK1AdJBNbgaJ9EsKz3J4rfeHsuYdjkTPg3JaNdLeFw,16000,0,1,0,0,0,1.531279808,3.037005301,1.531279808,2.0,0.0,2,0.6931471805599453,0,0,0,0,0,8000.0,0.6666666666666666,2,8000.0,3062559616.0,1531279808.0,8000.0,0.5,0.0,0.5,0,🐋 Whale,0.6461292928196669,0.40011058518908454
4P4Kz6kT2fA4LsgxxJK9DGqatjeLQEK38uc6kt56D47e,64000,0,1,0,0,0,0.665720561,0.665720561,0.665720561,0.0,0.0,1,0.0,0,0,0,0,0,64000.0,1.0,1,64000.0,665720561.0,665720561.0,64000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3224677893709386,-0.416902143225517
4Px8n5KxtrhefPFTsvd41iignSnZaQQMAcNJT8brnipH,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4PyvVFnKTJVWM9BU3F4t35bpxeg3UPFbcaiqmGmHbVhY,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4Q1KtGG6jkjM6hz3iHF6kJ2D3dWheDL3o6TfcxZwy6z9,15000,0,1,0,0,0,0.01,0.01,0.01,0.0,0.0,1,0.0,0,0,0,0,0,15000.0,1.0,1,15000.0,10000000.0,10000000.0,15000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32341308842399835,-0.4420559381408601
4Q7WJhiPDYnP8vRpUGkXXcHe8ihddbqd7t7hy876kJpi,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4QdU3vGSZnHnzB15UsRUeAynCBKVKg3jvM8AA7SQQodY,40050,0,1,0,0,0,0.005993502,0.005993502,0.005993502,0.0,0.0,1,0.0,0,0,0,0,0,40050.0,1.0,1,40050.0,5993502.0,5993502.0,40050.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32298996844121053,-0.4319921861746496
4QiyvNNrvJgmBzJVNCgxKf3kJhF5eLoeWPuvNPq62jmA,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4QjGhoMF2ka9aSXPXDSSfynHG6H66upjTRY749Fhuhw8,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4Rv1GgmjnWFeak8ufaAfDq26JwXJCu4iB1mG17kZ3wqS,550844,0,1,0,0,0,0.00611784,0.009380688,0.00611784,7.0,0.0,1,0.0,0,0,0,0,0,275422.0,0.25,2,275422.0,12235680.0,6117840.0,275422.0,0.5,0.0,0.14285714285714285,0,🟢 DeFi User,0.08827791602370035,0.2176492290721271
4S67HVBKwcW3g5BUywnuosXbMJ3JsiJtfV5Y3foCo1au,40000,0,1,0,0,0,0.176899733,0.176899733,0.176899733,0.0,0.0,1,0.0,0,0,0,0,0,40000.0,1.0,1,40000.0,176899733.0,176899733.0,40000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32296051519736546,-0.4306039439476319
4SCSj396DBrLaVkY44hvX1YoTMrEopA1duYFVgcFKMDk,5000,0,1,0,0,0,0.016003351,0.016003351,0.016003351,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,16003351.0,16003351.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32358121783977534,-0.4460371121414098
4SRPg8tWCy6DqcLGcMGFGPdzBDYKwzqyauCkoha19LR4,10000,0,1,0,0,0,0.092,0.092,0.092,0.0,0.0,1,0.0,0,0,0,0,0,10000.0,1.0,1,10000.0,92000000.0,92000000.0,10000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3234831478671041,-0.44339551972880187
4SWPYiatG2mSdL3riFaMn9o6PJSBKqrGshuTNvUmaUaM,13581428,0,1,0,0,0,0.008658731,0.010531523,0.008658731,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,6790714.0,2.0,2,6790714.0,17317462.0,8658731.0,6790714.0,0.5,0.0,0.0,0,🟢 DeFi User,0.6376503712363418,3.13009661576978
4Seah8qhHVtyrzgt47m5Ypb1m2M2dFmtHmsnjXV7vsbK,2010000,0,1,0,0,0,0.0007735445,0.001,0.0007735445,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,1005000.0,2.0,2,1005000.0,1547089.0,773544.5,1005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5397558191554147,0.7979796918772204
4SjUhTW62iLQE6n1oh6fBWPrAU8KKtdUfHHFUFyQxe3s,10000,0,1,0,0,0,0.0005975,0.001194,0.0005975,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,5000.0,2.0,2,5000.0,1195000.0,597500.0,5000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5228363596831537,0.39491283995560345
4So7W6DFPDcnrFTdU24ZQctj34BWQWR7w1QGn2c8befJ,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4SwcbyZmTha3cKxq6uRe9QWJ8GyAZc8EdFnP6bnQBvVU,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4TFscWuTQn11HGmtpS4HQ71uivXuKNaX68JBcKZ57UTd,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4TbYrQfPuKtpxYrAmRH1Tf6S48cCdk8HoFVG1okWMK5u,241621,0,1,0,0,0,0.005709984,0.005709984,0.005709984,0.0,0.0,1,0.0,0,0,0,0,0,241621.0,1.0,1,241621.0,5709984.0,5709984.0,241621.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3195795639025712,-0.3507483858111246
4TmNUZMQAswDGEMBsGRmoUXa7SmgC4JNWvxgFP5RoF4A,8010000,0,1,0,0,0,0.0025,0.004,0.0025,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,4005000.0,2.0,2,4005000.0,5000000.0,2500000.0,4005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.590514790663295,2.0071954993883274
4UUvrdfn55zo2ybnbAiVP58Dnue97PzEVyfS9F8hBiWV,209058,0,1,0,0,0,0.001223568,0.001957709,0.001223568,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,104529.0,2.0,2,104529.0,2447136.0,1223568.0,104529.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5245206377557098,0.4350374259879757
4UX8jcbebTAH2ujP9pf8g367r8DS1TMyna43acP5anoV,2010000,0,1,0,0,0,0.0006,0.001,0.0006,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,1005000.0,2.0,2,1005000.0,1200000.0,600000.0,1005000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5397557332622258,0.7979774830746796
4UkiSJAR2gHRL37KnFDEKp8nd4TR2MJQVLwgCbJ5advX,5000,0,1,0,0,0,0.01300354,0.01300354,0.01300354,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,13003540.0,13003540.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32358174966304654,-0.4460618328327578
4V7YACgmbEoR4ybFMoVpBGMdmAt7FK3SgNPAkyTYufSt,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4VEh1yJgBVKTMo43dhCsfT63dFDHruhDdmN2DVpKBtai,25000,0,1,0,0,0,0.0422771708,0.058362833,0.048022578,0.0,0.0,5,1.6094379124341005,0,0,0,0,0,5000.0,5.0,5,5000.0,211385854.0,42277170.8,5000.0,0.2,0.0,0.0,0,🟢 DeFi User,1.411264706908763,1.096327675885205
4VFGShnNDjbc3RJtdJEm1eH6GMNn7Mh4DrnHVjEwhyj3,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4VcFHqES659f2gibQ5qU62URBaojtq2gyX67bE1cwLWT,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4Vi1gDoCP29RT92MhGhwC7VDv36k3ubkBrivF3i2HU8j,40050,0,1,0,0,0,0.005993507,0.005993507,0.005993507,0.0,0.0,1,0.0,0,0,0,0,0,40050.0,1.0,1,40050.0,5993507.0,5993507.0,40050.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32298996844032407,-0.4319921861334458
4Vk9Jxdu1GSpmUGHN2RwCyRG1pXhhScoMxp9CVqZmG1m,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4WBrH5BqXA5h7ziXXDSyf2KFVLEJGURduxs5TqL1c5XE,5000,0,1,0,0,0,0.000275945,0.000275945,0.000275945,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,275945.0,275945.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.32358400608227,-0.4461667177563739
4WLPr4ykyfHtN2v1QYba26teNuRYgrCMDuWab3UNH4mm,25000,0,1,0,0,0,1e-06,1e-06,1e-06,21.75,2.947456530637899,1,0.0,0,0,0,0,0,5000.0,0.2197802197802197,5,5000.0,5000.0,1000.0,5000.0,0.2,0.0,0.04597701149425287,0,🟢 DeFi User,0.2975713688876281,0.44434425671392735
4WhXTMbLZuGJPthwE1yFQugXsKMkNjnSehvYf7DPQfBM,15000,0,1,0,0,0,2.070479109,2.070479109,2.070479109,0.0,0.0,1,0.0,0,0,0,0,0,15000.0,1.0,1,15000.0,2070479109.0,2070479109.0,15000.0,1.0,0.0,0.0,2,🐋 Whale,-0.323047795163875,-0.42507604571341834
4WhXusUZW1mwpLzXxNzf28WWrKfzntgmrUeuP18opbaM,36400,0,1,0,0,0,1e-06,1e-06,1e-06,0.0,0.0,1,0.0,0,0,0,0,0,36400.0,1.0,1,36400.0,1000.0,1000.0,36400.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.3230527865345268,-0.4335127547144538
4XLMf781UiuNtpeH5cQzCLCnNTyUwGZG2p844JNWFA4V,10000,0,1,0,0,0,0.0005975,0.001194,0.0005975,0.0,0.0,2,0.6931471805599453,0,0,0,0,0,5000.0,2.0,2,5000.0,1195000.0,597500.0,5000.0,0.5,0.0,0.0,0,🟢 DeFi User,0.5228363596831537,0.39491283995560345
4XNtZRwxyTijpnps17ZLW4reYuGoGvDMEoUmEzg64YMo,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4XV6kzJU69mPR5nNusjvrwRE3eY4aEEiAU9cgtzTxUxh,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
4XoXrB49ZeKVEhgZryzFaqFtnegAZfRZ3HRyvU3t9Cb8,5000,0,1,0,0,0,0.000892876,0.000892876,0.000892876,0.0,0.0,1,0.0,0,0,0,0,0,5000.0,1.0,1,5000.0,892876.0,892876.0,5000.0,1.0,0.0,0.0,2,🟢 DeFi User,-0.323583896709292,-0.4461616337824722
