wallet,tx_count,total_sent_sol,avg_tx_value,median_tx_value,max_tx_value,avg_fee,total_fee,fee_ratio,avg_tx_interval,std_tx_interval,unique_destinations,dest_entropy,token_diversity,mint_count,mint_ratio,type_system_transfer,type_spl-token_transfer,type_system_createAccount,type_spl-token_closeAccount,type_spl-token_transferChecked,type_address-lookup-table_extendLookupTable,type_spl-associated-token-account_createIdempotent,type_spl-associated-token-account_create,type_unknown,type_system_advanceNonce,type_system_createAccountWithSeed,type_spl-token_burn,type_spl-token_approveChecked,type_address-lookup-table_createLookupTable,type_spl-token_approve
H64xHJ77EDdyVnbSqtgRLU1ZYWcfySKuQxw7y1WnTRcs,2,0.028,0.014,0.014,0.018,55001.0,110002,55001.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8F5k9Wo8ptB1fzgnPVyv1zWNzDUfmwhZ3q5Mot18oxDu,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A53t4F5kr92nabaPB3iiqrioQMxP2bFvm9kLCHgbHLcM,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5w7xRuuS1kVNQC2H9XKr8codiqysiK3LRNp4uFRYpbnu,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74Qqa3gM35EdYz28pTiPKyfWxzwHzetDTf6axToskF6b,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AcTD6ZckhZnUUoVUGb7HQNtBR7HGsKV1fhRw5DnVKboy,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9SGuiQkfCxHroniYjBQoLKSSMRRARjCmr7K3cWXpeN8Y,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98tqpm7RxZJyb4ViU4BoZADjHpiBWCUd9FAEKVkwMj7G,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMV4W9msK95QmeYhCmXQsxKjE7swJNz541o7jvDXXYvp,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evv25gbehTcGEr3eVuNaCs3bE6aFJtmaNecdkmwBgv2B,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HKCgWwarMr7XJR8vfFYTVoeykhz5QxFmV1PEF7ZabmjY,2,2e-06,1e-06,1e-06,1e-06,36400.0,72800,36400.0,14.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EX7BXr5CQNaWjX38wxtZhWytg8J84QsUDPufCedjmbCz,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69H6AsQBH9CcbjRrTWJubUxWgWNjMScoaHFqHGcwgJEm,3,0.000827835,0.000275945,0.000275945,0.000275945,5000.0,15000,5000.0,26.0,13.0,2,0.6365141682948128,0,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7PyBaWAMQdgcvyjVWNT6xSkePBb8ns8NUFnEXWYWk9Ed,1,0.00300033,0.00300033,0.00300033,0.00300033,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APKUaiRfQoo4nsnS47HrLjUk4bMeSTtGkmHDjuTYYcmZ,2,4.154534014,2.077267007,2.077267007,4.154034014,6000.0,12000,6000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edta42wVw4sDFSrJKp8JsAkHcfWSateG7dRJTvhpHfth,1,0.000275945,0.000275945,0.000275945,0.000275945,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3W13HU8vAgWZiqGZCkFhFMdxcpmCkC479XqUFeto58,9,0.000108077,1.2008555555555555e-05,1.2008e-05,1.2018e-05,5001.0,45009,5001.0,7.0,6.576473218982953,5,1.5229550675313182,0,0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRFTws1Segbxx6NYGfbxnJiTBi7m8wVuhwMfoY5RCXMD,10,0.000150099,1.50099e-05,1.50095e-05,1.5019e-05,5001.0,50010,5001.0,6.222222222222222,6.545189544454731,8,2.0253262207700677,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Jc7nkxDYkzWXysJFb8DQJ6wLQmPjoRZJnJntjUZ4o6z,10,0.00116001,0.000116001,0.000101001,0.000151001,99164.6,991646,99164.6,5.0,4.396968652757639,5,1.5571130980576458,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6DDnsxijj6Jd7LG1X4N5EJQ5nEcwhZHJ51K8v52MJZg,7,0.13671196,0.01953028,0.022499168,0.034138133,5000.0,35000,5000.0,9.5,9.878427675158296,3,0.7963116401738131,0,0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wrmHrr2eAMxA3F98xqy9UpEjJ9CbdTX9ppXRFwujrb9,15,0.000330139,2.2009266666666666e-05,2.2007e-05,2.2019e-05,5001.0,75015,5001.0,4.071428571428571,4.165578089092381,6,1.7140875411870102,0,0,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9J2R63rMrVDyddv4mgZ514kjrh6ujDzcipxHEsvsPT18,1,2.4102e-05,2.4102e-05,2.4102e-05,2.4102e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9mwBgGCLTLkTpdNJ9MRSxA7sphNNDKVWCtsAUT6nzP3p,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CkfGZXoREGVAfQUWuGvPzT2Ht6Qne1CueaBAzRDVmXG,1,2.174981622,2.174981622,2.174981622,2.174981622,505000.0,505000,505000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G7ZytczG7Hc2xdJ1ZUVYFjtHmz1SwZScSxgWCoBfBNwj,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8JyeBEPpevG8DFdN9CtQ8iFeMfMEMvTQYZd2kdEa2Gzv,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL14SCz9z4PdDuQTduJjcCbhUAo3SPHqiSqz1r4atXNk,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2pPZ3Q7nFoppxJVbC9xQJ5JfztGjWumaCWPieVP1kRDP,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648sSBxZa8sFYPv6faWziiiuGpnRsgeprwaPVjjMnsac,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZbFguEG4VPKxLrHFFQgQ3G4HxrBRb7r6SezgxD3vn3d,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSqdXVePdGpNDHZwvBSTEnQx883KtTcfe3qG9REzmKiz,4,0.028667385,0.00716684625,0.0075,0.010209959,7505000.5,30020002,7505000.5,3.3333333333333335,4.714045207910316,4,1.3862943611198906,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
popGcZwH7A8dra8kmusMUR3sTvEjQ8GWDaAKsMH43Hr,17,0.000363983,2.1410764705882354e-05,2.1411e-05,2.1419e-05,5001.0,85017,5001.0,3.5625,4.227421643271463,7,1.7315354082622822,0,0,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVszcWthU6JidYCPgYc1y2uqoSajkJ3uepWPcK19336b,2,4.2e-05,2.1e-05,2.1e-05,2.1e-05,5000.0,10000,5000.0,8.0,0.0,1,0.0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3rK2JNR9oqXST8GCMe49L3u54WHtzimDwi1cjYMZuNmz,2,0.12410364,0.06205182,0.06205182,0.11310364,11005001.0,22010002,11005001.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Fn2W7zkRBU2hCfbEXAZv2sGZNtohSN6hWsT1U7Ktkjk,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3YhSVmezNXzYGYcBC2YjmMKUhKan1ofGWAzNS7yUJ6aP,2,2e-06,1e-06,1e-06,1e-06,36400.0,72800,36400.0,32.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HyzhzrzLhM3B5z9B4SUGwPMRBZrxpaNwX2cBWRpN2dkg,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFJdfUPVC26uFsEX2aNp1JPozKfG1Cf8vs5RsWk34ygC,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7s5UAXPKTkMJhLFuCYXuB33nPmL5UFdsNBo1XJF5LYZG,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4V7YACgmbEoR4ybFMoVpBGMdmAt7FK3SgNPAkyTYufSt,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6iXVgGCQUeEdaaDZKFw3Bejga3CqAfcMBhAcn6RTJMNd,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9QhszfThF5cCudY5KzSTtTSHEtP4aZMG3g3X2ZGbLFVi,1,12.7,12.7,12.7,12.7,15000.0,15000,15000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6r7euMcqwXKxuePYp6KuX7ay7HLvCpgfLZfc2z4A4HX8,1,0.00125,0.00125,0.00125,0.00125,5005000.0,5005000,5005000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C41QeeQQ5dQWizfJX5e2SuA6WPuZAxh6GPnQWDDHDPLL,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G7pDuXYHqHBp8xTrBHgjzQX3sHRnMsp271pkZZ3QCvhr,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ZDtjd4cBt3GgEGExFPxNHmGQqqPxMxA15mTPg6PKytm,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2qrBjD4NK4qnQsmqrvLLNs4BSEAtSZSQzbQJBzbEDrG4,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D6cn3gs56fXM1mVrhtFZQPPytHtKWT8s379NfeKCB4vp,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1LXkyNXQH9yJ4yz5C7MHJyMdsT6re54h9cwAA8KWvaH,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5BCgw2FitzXN634Q8tBS2tBby4dAwa2qZ58vwEUJ9NxY,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNg3ufV93ZRknW5Scmn7G72HevjwKFfo67DgPX3W4tsy,1,1e-06,1e-06,1e-06,1e-06,36400.0,36400,36400.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G4BfEbRPzC7i1oiYb55SXR8EZLocH5rJXKZTxzv47sDu,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77JZG8dU7W81jNHv7eat2bAqbDUBhc6Y6oEdaanmDgwZ,1,1.0,1.0,1.0,1.0,15000.0,15000,15000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jupPAzUY5Ncvrwp3WbagoQL3wr2gJnK9KWwVMFjgCMm,14,0.000322219,2.301564285714286e-05,2.30165e-05,2.3019e-05,5001.0,70014,5001.0,4.3076923076923075,5.675651306368221,8,2.0075563074378375,0,0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N8TRfx8D8Uss78ZiMHBWAULE5M6HPMCDF9faK9FjVdP,1,2.4102e-05,2.4102e-05,2.4102e-05,2.4102e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hg4TY3L2V3WBoRgNG8UNqgwpBMdxHXJZaaK3Xgrri6j4,1,2.4102e-05,2.4102e-05,2.4102e-05,2.4102e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mommyt9UbqYNvrGGwzHvH3R6nhByaY3jQmD4YE4TW33,10,0.000250097,2.5009700000000002e-05,2.5008e-05,2.5018e-05,5001.0,50010,5001.0,5.777777777777778,5.26577582714346,5,1.5047882836811908,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4mwczcTvvQQWTtkksNM9mrCLMvi9w1i7vtS1n89iVjun,1,0.013003348,0.013003348,0.013003348,0.013003348,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ga9FB3vciLspxAWMyg7oCxosbZz1jSDNkJU6jH68JRoG,1,12.290086772,12.290086772,12.290086772,12.290086772,5006.0,5006,5006.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FzLEh6kvtd28EHQ1UgJPF8ajWNd2CAzvkk88P2AX4dSb,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DidfKBFYuzbvJdxfSXQZiTafXvUBAgf7rNKszcfRLt2C,2,0.1001,0.05005,0.05005,0.1,10000.0,20000,10000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4SRPg8tWCy6DqcLGcMGFGPdzBDYKwzqyauCkoha19LR4,1,0.092,0.092,0.092,0.092,10000.0,10000,10000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
539hfAqPprKuQn5p5n87sAwkqe4Zi7fNHekwefojLNF,1,0.0,0.0,0.0,0.0,10000.0,10000,10000.0,0.0,0.0,1,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37E4qVRfPMRsM9CFMdcr5G2xpYUCA7WSczK6N7rkLBN6,1,0.0,0.0,0.0,0.0,15000.0,15000,15000.0,0.0,0.0,1,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUxRcH6LPb5BsXEwHAPmFxnhXdn9gH1DdWVS7unQhdPM,1,0.099749615,0.099749615,0.099749615,0.099749615,15000.0,15000,15000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EtqmpqtheeCX7567QbDDdZDXPKDo2XwQsG4XqjeMFs4c,1,9e-05,9e-05,9e-05,9e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2VCS6db5bqR9RBNzqog6PunAiYkovwdmhSXxGe9HgZs6,1,9e-05,9e-05,9e-05,9e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7hQFtbwDjN7r8QQP8RcEW35LB6r5oH3Wpm4Yr1rc7KwE,1,9e-05,9e-05,9e-05,9e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2MS1gmNG32HAFEc9RCGuptoFrYaK6qQZJDZhKLYi96Y3,1,0.059099552,0.059099552,0.059099552,0.059099552,253039.0,253039,253039.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERLuvuz2jyh1eHkQe6WJZZDDMfaMdHzGhSBqw1pFLh9T,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ehBEeHSuuYpvitS7ocbHouAnEE6p8m27GMEG83Uy79a,1,0.004972199,0.004972199,0.004972199,0.004972199,15000.0,15000,15000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8y7eqYfdK9iKP7m4SJaj5GPQ21KkgpTNuA3F3MinbDb9,1,0.014,0.014,0.014,0.014,100000.0,100000,100000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abm4mXgYUvTzDwZcDUEE5goL9Pkx7ePGwdAZm8y8K88J,1,0.0051,0.0051,0.0051,0.0051,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5aTJjBH7fXezaduTaLA33yWWQRVuQMmAaCtrJLjEvvoF,1,0.011003677,0.011003677,0.011003677,0.011003677,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6SHHk7c9jJFxrUkS1YCgHFCZbRbMHKyEha3ANiC4QcBs,1,0.00118277,0.00118277,0.00118277,0.00118277,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2LHN4PThW3T5NCNVy4AoweY7nG6HpRnDnrRebe2ho4Xv,1,0.020000392,0.020000392,0.020000392,0.020000392,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cJ8hJuATgHaq2yFZn3n44CjyE5KH3ha4HrkG1a9iytD,1,0.024003416,0.024003416,0.024003416,0.024003416,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J4HJXBYCze17LLaYuqQ4pAL2cQHZy3ZgM7DLaAD9H6Ey,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,5,4.443620624,0.8887241248,0.3957012,1.868025002,11000.0,55000,11000.0,8.75,7.595228765481656,5,1.6094379124341005,0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5EBADQD5THazBauPcNiGZ12MJfdMz6BDBeMtya95m9Ux,4,0.011,0.00275,0.003,0.004,4005000.0,16020000,4005000.0,2.0,2.8284271247461903,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
9xh7hmgdF9s4ozWdDAbc1DUBmbCbziVSaYV7FiAMCzTs,4,0.041007224,0.010251806,0.011501729,0.013003766,30000.0,120000,30000.0,8.666666666666666,12.256517540566824,4,1.3862943611198906,0,0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6hdYtb9J7tsjxmLrYRFt2dBQBZdPwuhwuqN6PJvW6jr8,5,0.0960124,0.01920248,0.020499607,0.028262086,5000.0,25000,5000.0,10.75,8.437268515343103,1,0.0,0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nz3wMZUyHCpCLs6BSPHn5ZHXUPTfgxihFgHxC7mN7kW,2,0.019498771,0.0097493855,0.0097493855,0.013498771,6005000.0,12010000,6005000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75FtJkhU2rdzssz1hhaW4KuqLmMww8VBahTzc5ehxJmx,1,0.000275945,0.000275945,0.000275945,0.000275945,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGmchazZDvgCEwaGJ5xNY5HcLrJsZCSnCDX7opfraeQX,2,0.023003287,0.0115016435,0.0115016435,0.013003287,30000.0,60000,30000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hm1oraJrJM1PZQ51o9eFgKSd4HdDQ7JprikFSKRGcik1,1,0.010003438,0.010003438,0.010003438,0.010003438,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1oudE4vovQhmhxB1vE1cshvh32kmKbd9KXPvL6z1pq,1,0.00055189,0.00055189,0.00055189,0.00055189,33000.0,33000,33000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGiqEKVuxoFd3Ngw65hAydXsw5pcW4NMD57qpvJ54oGN,1,0.00015,0.00015,0.00015,0.00015,360000.0,360000,360000.0,0.0,0.0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8G247jNEHUm5u9ovhbAxohwiMx8EFs23boX9civPiQ9T,2,0.004024579,0.0020122895,0.0020122895,0.003,3005000.0,6010000,3005000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HQrwa2Hfr5GicFFnZHd7YKoYg1Cg4anGXaKssbfPQaJu,1,9e-05,9e-05,9e-05,9e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cnikrt4L8k7F6vabnAD9AnkQMJgpH6wsJqTqtJ79aHE2,1,9e-05,9e-05,9e-05,9e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eg6kDd8iDnx39bBwwDQLcZdQWVumTcomPtm8tYzRuzY7,1,9e-05,9e-05,9e-05,9e-05,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EsGv1qikouG27j3mxeYBxRTYM7sYvM9B1XocW31N5UZ9,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31S33vbm93vmLAn5eCNeYLEDxcy2NFg3JkzjUTiSGf6A,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gja7oHobmg8PNkRNsET3KqAtUyQP9MzAuiUYbhbTWKfu,2,0.00428321,0.002141605,0.002141605,0.003,3005000.0,6010000,3005000.0,0.0,0.0,2,0.6931471805599453,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6JnbkRdbWFqvJcnyTHNFvv9XL5JEAoEfVnt8AhLXg9V2,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9njUXErjF9hp4uzfKmEpDdS1dziKXsr4BGQ7vCca2Sv4,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8exn8e8RHsXBHpdUzB8tiEenDx2mSQNfPg7jEJoVMDhH,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7p8wxe13d1PikA5RhEVdxra5PJJLLXVfgoMRBdb9WfEj,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2tcBbJ2mhTppKjsAWUPGFD3L5tftK1knNp1jLHoMWegs,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DdrcfRXaTy11yYR93g6tfM7z6HvBPndSGNRZ1kBRwdj4,1,0.000892876,0.000892876,0.000892876,0.000892876,5000.0,5000,5000.0,0.0,0.0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
